#t  x  v 
5.24000  5.03490  8.63991 
5.25000  5.12104  8.58913 
5.26000  5.20668  8.53749 
5.27000  5.29179  8.48499 
5.28000  5.37638  8.43165 
5.29000  5.46043  8.37747 
5.30000  5.54393  8.32245 
5.31000  5.62687  8.26659 
5.32000  5.70926  8.20991 
5.33000  5.79107  8.15241 
5.34000  5.87231  8.09409 
5.35000  5.95295  8.03497 
5.36000  6.03301  7.97504 
5.37000  6.11246  7.91431 
5.38000  6.19129  7.85279 
5.39000  6.26951  7.79049 
5.40000  6.34710  7.72741 
5.41000  6.42406  7.66355 
5.42000  6.50037  7.59893 
5.43000  6.57604  7.53355 
5.44000  6.65104  7.46741 
5.45000  6.72539  7.40053 
5.46000  6.79906  7.33291 
5.47000  6.87204  7.26455 
5.48000  6.94435  7.19547 
5.49000  7.01595  7.12567 
5.50000  7.08686  7.05515 
5.51000  7.15706  6.98393 
5.52000  7.22654  6.91202 
5.53000  7.29530  6.83941 
5.54000  7.36333  6.76611 
5.55000  7.43062  6.69214 
5.56000  7.49717  6.61750 
5.57000  7.56297  6.54220 
5.58000  7.62801  6.46625 
5.59000  7.69229  6.38965 
5.60000  7.75581  6.31241 
5.61000  7.81854  6.23453 
5.62000  7.88050  6.15604 
5.63000  7.94166  6.07693 
5.64000  8.00204  5.99721 
5.65000  8.06161  5.91689 
5.66000  8.12037  5.83598 
5.67000  8.17833  5.75449 
5.68000  8.23546  5.67242 
5.69000  8.29178  5.58978 
5.70000  8.34726  5.50659 
5.71000  8.40191  5.42284 
5.72000  8.45572  5.33855 
5.73000  8.50868  5.25373 
5.74000  8.56079  5.16839 
5.75000  8.61205  5.08252 
5.76000  8.66244  4.99615 
5.77000  8.71197  4.90928 
5.78000  8.76063  4.82191 
5.79000  8.80841  4.73407 
5.80000  8.85531  4.64575 
5.81000  8.90132  4.55697 
5.82000  8.94645  4.46773 
5.83000  8.99068  4.37804 
5.84000  9.03401  4.28792 
5.85000  9.07644  4.19737 
5.86000  9.11795  4.10639 
5.87000  9.15856  4.01501 
5.88000  9.19826  3.92323 
5.89000  9.23703  3.83105 
5.90000  9.27488  3.73849 
5.91000  9.31180  3.64556 
5.92000  9.34779  3.55226 
5.93000  9.38284  3.45861 
5.94000  9.41696  3.36461 
5.95000  9.45013  3.27027 
5.96000  9.48236  3.17561 
5.97000  9.51365  3.08063 
5.98000  9.54398  2.98534 
5.99000  9.57335  2.88976 
6.00000  9.60177  2.79388 
6.01000  9.62923  2.69772 
6.02000  9.65573  2.60130 
6.03000  9.68126  2.50462 
6.04000  9.70582  2.40768 
6.05000  9.72941  2.31050 
6.06000  9.75203  2.21310 
6.07000  9.77367  2.11547 
6.08000  9.79434  2.01763 
6.09000  9.81403  1.91959 
6.10000  9.83273  1.82135 
6.11000  9.85045  1.72294 
6.12000  9.86719  1.62435 
6.13000  9.88294  1.52560 
6.14000  9.89770  1.42669 
6.15000  9.91147  1.32765 
6.16000  9.92425  1.22847 
6.17000  9.93604  1.12917 
6.18000  9.94684  1.02975 
6.19000  9.95664  0.93024 
6.20000  9.96544  0.83063 
6.21000  9.97325  0.73093 
6.22000  9.98006  0.63117 
6.23000  9.98587  0.53134 
6.24000  9.99069  0.43145 
6.25000  9.99450  0.33153 
6.26000  9.99732  0.23157 
6.27000  9.99913  0.13159 
6.28000  9.99995  0.03159 
6.29000  9.99977  -0.06841 
6.30000  9.99858  -0.16840 
6.31000  9.99640  -0.26837 
6.32000  9.99321  -0.36832 
6.33000  9.98903  -0.46823 
6.34000  9.98385  -0.56810 
6.35000  9.97767  -0.66791 
6.36000  9.97049  -0.76765 
6.37000  9.96232  -0.86731 
6.38000  9.95315  -0.96689 
6.39000  9.94298  -1.06637 
6.40000  9.93182  -1.16574 
6.41000  9.91966  -1.26500 
6.42000  9.90652  -1.36413 
6.43000  9.89238  -1.46313 
6.44000  9.87726  -1.56197 
6.45000  9.86114  -1.66067 
6.46000  9.84404  -1.75919 
6.47000  9.82596  -1.85754 
6.48000  9.80689  -1.95571 
6.49000  9.78684  -2.05367 
6.50000  9.76582  -2.15144 
6.51000  9.74382  -2.24899 
6.52000  9.72084  -2.34631 
6.53000  9.69689  -2.44340 
6.54000  9.67197  -2.54024 
6.55000  9.64608  -2.63683 
6.56000  9.61923  -2.73316 
6.57000  9.59142  -2.82921 
6.58000  9.56265  -2.92498 
6.59000  9.53292  -3.02046 
6.60000  9.50224  -3.11564 
6.61000  9.47061  -3.21050 
6.62000  9.43803  -3.30504 
6.63000  9.40451  -3.39926 
6.64000  9.37005  -3.49313 
6.65000  9.33465  -3.58665 
6.66000  9.29831  -3.67982 
6.67000  9.26105  -3.77261 
6.68000  9.22286  -3.86503 
6.69000  9.18375  -3.95707 
6.70000  9.14372  -4.04870 
6.71000  9.10277  -4.13994 
6.72000  9.06092  -4.23075 
6.73000  9.01816  -4.32115 
6.74000  8.97450  -4.41111 
6.75000  8.92994  -4.50064 
6.76000  8.88448  -4.58971 
6.77000  8.83814  -4.67832 
6.78000  8.79092  -4.76647 
6.79000  8.74281  -4.85413 
6.80000  8.69383  -4.94132 
6.81000  8.64399  -5.02801 
6.82000  8.59327  -5.11419 
6.83000  8.54170  -5.19987 
6.84000  8.48928  -5.28502 
6.85000  8.43600  -5.36965 
6.86000  8.38188  -5.45374 
6.87000  8.32693  -5.53728 
6.88000  8.27114  -5.62027 
6.89000  8.21452  -5.70270 
6.90000  8.15708  -5.78456 
6.91000  8.09883  -5.86584 
6.92000  8.03977  -5.94653 
6.93000  7.97990  -6.02663 
6.94000  7.91924  -6.10613 
6.95000  7.85778  -6.18501 
6.96000  7.79554  -6.26328 
6.97000  7.73251  -6.34092 
6.98000  7.66872  -6.41792 
6.99000  7.60415  -6.49429 
7.00000  7.53883  -6.57000 
7.01000  7.47275  -6.64506 
7.02000  7.40593  -6.71946 
7.03000  7.33836  -6.79318 
7.04000  7.27007  -6.86622 
7.05000  7.20104  -6.93857 
7.06000  7.13129  -7.01024 
7.07000  7.06084  -7.08120 
7.08000  6.98967  -7.15145 
7.09000  6.91781  -7.22099 
7.10000  6.84525  -7.28980 
7.11000  6.77201  -7.35789 
7.12000  6.69809  -7.42524 
7.13000  6.62351  -7.49185 
7.14000  6.54826  -7.55771 
7.15000  6.47235  -7.62281 
7.16000  6.39580  -7.68715 
7.17000  6.31861  -7.75072 
7.18000  6.24079  -7.81352 
7.19000  6.16234  -7.87553 
7.20000  6.08328  -7.93676 
7.21000  6.00360  -7.99720 
7.22000  5.92333  -8.05683 
7.23000  5.84247  -8.11566 
7.24000  5.76102  -8.17368 
7.25000  5.67899  -8.23088 
7.26000  5.59640  -8.28725 
7.27000  5.51325  -8.34280 
7.28000  5.42954  -8.39752 
7.29000  5.34530  -8.45139 
7.30000  5.26052  -8.50442 
7.31000  5.17521  -8.55660 
7.32000  5.08938  -8.60792 
7.33000  5.00305  -8.65838 
7.34000  4.91622  -8.70798 
7.35000  4.82889  -8.75671 
7.36000  4.74108  -8.80456 
7.37000  4.65280  -8.85152 
7.38000  4.56405  -8.89761 
7.39000  4.47485  -8.94280 
7.40000  4.38520  -8.98710 
7.41000  4.29511  -9.03051 
7.42000  4.20459  -9.07300 
7.43000  4.11365  -9.11459 
7.44000  4.02229  -9.15527 
7.45000  3.93054  -9.19504 
7.46000  3.83839  -9.23388 
7.47000  3.74586  -9.27180 
7.48000  3.65296  -9.30880 
7.49000  3.55969  -9.34486 
7.50000  3.46606  -9.37999 
7.51000  3.37209  -9.41418 
7.52000  3.27778  -9.44743 
7.53000  3.18314  -9.47974 
7.54000  3.08818  -9.51109 
7.55000  2.99292  -9.54150 
