#t  x1  x2  v1  v2 
27.20000  8.54815  9.92161  2.95942  -3.10668 
27.21000  8.57738  9.89068  2.88723  -3.07917 
27.22000  8.60589  9.86002  2.81415  -3.05076 
27.23000  8.63367  9.82966  2.74020  -3.02146 
27.24000  8.66070  9.79959  2.66541  -2.99128 
27.25000  8.68698  9.76983  2.58978  -2.96024 
27.26000  8.71249  9.74039  2.51333  -2.92834 
27.27000  8.73724  9.71127  2.43609  -2.89561 
27.28000  8.76122  9.68248  2.35808  -2.86206 
27.29000  8.78440  9.65403  2.27930  -2.82769 
27.30000  8.80680  9.62592  2.19979  -2.79254 
27.31000  8.82840  9.59818  2.11956  -2.75660 
27.32000  8.84919  9.57079  2.03863  -2.71990 
27.33000  8.86917  9.54378  1.95702  -2.68246 
27.34000  8.88833  9.51714  1.87475  -2.64428 
27.35000  8.90667  9.49089  1.79184  -2.60539 
27.36000  8.92417  9.46503  1.70831  -2.56579 
27.37000  8.94083  9.43958  1.62418  -2.52551 
27.38000  8.95665  9.41452  1.53948  -2.48457 
27.39000  8.97162  9.38988  1.45422  -2.44297 
27.40000  8.98574  9.36566  1.36842  -2.40074 
27.41000  8.99899  9.34187  1.28211  -2.35789 
27.42000  9.01138  9.31851  1.19531  -2.31444 
27.43000  9.02290  9.29558  1.10804  -2.27041 
27.44000  9.03354  9.27310  1.02032  -2.22581 
27.45000  9.04330  9.25106  0.93217  -2.18067 
27.46000  9.05218  9.22949  0.84362  -2.13500 
27.47000  9.06018  9.20836  0.75468  -2.08882 
27.48000  9.06728  9.18771  0.66539  -2.04214 
27.49000  9.07348  9.16752  0.57576  -1.99499 
27.50000  9.07879  9.14781  0.48581  -1.94738 
27.51000  9.08320  9.12857  0.39557  -1.89933 
27.52000  9.08670  9.10982  0.30507  -1.85087 
27.53000  9.08930  9.09156  0.21431  -1.80200 
27.54000  9.09099  9.07378  0.12334  -1.75275 
27.55000  9.09177  9.05650  0.03216  -1.70314 
27.56000  9.09163  9.03972  -0.05919  -1.65319 
27.57000  9.09058  9.02344  -0.15070  -1.60291 
27.58000  9.08862  9.00766  -0.24234  -1.55232 
27.59000  9.08574  8.99239  -0.33408  -1.50145 
27.60000  9.08194  8.97763  -0.42591  -1.45032 
27.61000  9.07722  8.96339  -0.51779  -1.39893 
27.62000  9.07158  8.94965  -0.60971  -1.34732 
27.63000  9.06503  8.93644  -0.70165  -1.29549 
27.64000  9.05755  8.92374  -0.79358  -1.24348 
27.65000  9.04915  8.91157  -0.88547  -1.19130 
27.66000  9.03984  8.89992  -0.97730  -1.13897 
27.67000  9.02961  8.88879  -1.06905  -1.08651 
27.68000  9.01846  8.87819  -1.16069  -1.03394 
27.69000  9.00639  8.86811  -1.25221  -0.98128 
27.70000  8.99341  8.85856  -1.34358  -0.92855 
27.71000  8.97952  8.84954  -1.43477  -0.87576 
27.72000  8.96472  8.84105  -1.52575  -0.82295 
27.73000  8.94901  8.83308  -1.61652  -0.77012 
27.74000  8.93239  8.82564  -1.70704  -0.71730 
27.75000  8.91487  8.81874  -1.79729  -0.66451 
27.76000  8.89644  8.81235  -1.88725  -0.61176 
27.77000  8.87712  8.80650  -1.97689  -0.55908 
27.78000  8.85691  8.80117  -2.06619  -0.50649 
27.79000  8.83580  8.79637  -2.15513  -0.45400 
27.80000  8.81380  8.79209  -2.24369  -0.40164 
27.81000  8.79092  8.78834  -2.33183  -0.34942 
27.82000  8.76717  8.78510  -2.41955  -0.29736 
27.83000  8.74253  8.78239  -2.50680  -0.24549 
27.84000  8.71703  8.78019  -2.59359  -0.19382 
27.85000  8.69066  8.77851  -2.67987  -0.14237 
27.86000  8.66343  8.77735  -2.76563  -0.09116 
27.87000  8.63535  8.77669  -2.85085  -0.04020 
27.88000  8.60642  8.77654  -2.93550  0.01047 
27.89000  8.57664  8.77690  -3.01956  0.06086 
27.90000  8.54602  8.77776  -3.10302  0.11092 
27.91000  8.51458  8.77912  -3.18584  0.16066 
27.92000  8.48231  8.78097  -3.26801  0.21004 
27.93000  8.44922  8.78332  -3.34950  0.25905 
27.94000  8.41532  8.78615  -3.43030  0.30768 
27.95000  8.38061  8.78947  -3.51038  0.35591 
27.96000  8.34511  8.79327  -3.58972  0.40371 
27.97000  8.30882  8.79755  -3.66831  0.45107 
27.98000  8.27174  8.80229  -3.74612  0.49797 
27.99000  8.23390  8.80751  -3.82312  0.54440 
28.00000  8.19528  8.81318  -3.89931  0.59034 
28.01000  8.15591  8.81931  -3.97466  0.63577 
28.02000  8.11579  8.82590  -4.04915  0.68068 
28.03000  8.07493  8.83293  -4.12277  0.72505 
28.04000  8.03333  8.84040  -4.19548  0.76885 
28.05000  7.99102  8.84830  -4.26728  0.81209 
28.06000  7.94799  8.85664  -4.33815  0.85473 
28.07000  7.90425  8.86540  -4.40806  0.89677 
28.08000  7.85983  8.87458  -4.47700  0.93819 
28.09000  7.81471  8.88416  -4.54495  0.97898 
28.10000  7.76893  8.89415  -4.61190  1.01912 
28.11000  7.72248  8.90454  -4.67782  1.05859 
28.12000  7.67537  8.91533  -4.74270  1.09738 
28.13000  7.62762  8.92649  -4.80652  1.13547 
28.14000  7.57924  8.93804  -4.86926  1.17286 
28.15000  7.53024  8.94995  -4.93092  1.20953 
28.16000  7.48062  8.96223  -4.99147  1.24546 
28.17000  7.43041  8.97486  -5.05089  1.28065 
28.18000  7.37960  8.98784  -5.10918  1.31507 
28.19000  7.32822  9.00116  -5.16631  1.34872 
28.20000  7.27628  9.01481  -5.22228  1.38158 
28.21000  7.22378  9.02879  -5.27706  1.41365 
28.22000  7.17074  9.04309  -5.33064  1.44490 
28.23000  7.11717  9.05769  -5.38302  1.47533 
28.24000  7.06308  9.07259  -5.43417  1.50493 
28.25000  7.00848  9.08779  -5.48408  1.53368 
28.26000  6.95339  9.10327  -5.53275  1.56158 
28.27000  6.89783  9.11902  -5.58015  1.58862 
28.28000  6.84179  9.13504  -5.62627  1.61477 
28.29000  6.78530  9.15132  -5.67111  1.64004 
28.30000  6.72837  9.16784  -5.71465  1.66442 
28.31000  6.67101  9.18460  -5.75689  1.68789 
28.32000  6.61323  9.20160  -5.79780  1.71045 
28.33000  6.55505  9.21881  -5.83738  1.73209 
28.34000  6.49648  9.23624  -5.87562  1.75280 
28.35000  6.43754  9.25387  -5.91251  1.77257 
28.36000  6.37823  9.27169  -5.94804  1.79139 
28.37000  6.31858  9.28970  -5.98220  1.80926 
28.38000  6.25859  9.30788  -6.01498  1.82617 
28.39000  6.19828  9.32622  -6.04638  1.84211 
28.40000  6.13766  9.34472  -6.07638  1.85708 
28.41000  6.07675  9.36336  -6.10499  1.87108 
28.42000  6.01556  9.38214  -6.13218  1.88408 
28.43000  5.95411  9.40104  -6.15797  1.89610 
28.44000  5.89240  9.42006  -6.18232  1.90712 
28.45000  5.83046  9.43919  -6.20526  1.91714 
28.46000  5.76830  9.45840  -6.22676  1.92616 
28.47000  5.70593  9.47771  -6.24682  1.93417 
28.48000  5.64336  9.49709  -6.26544  1.94117 
28.49000  5.58062  9.51653  -6.28261  1.94715 
28.50000  5.51771  9.53603  -6.29833  1.95212 
28.51000  5.45465  9.55557  -6.31260  1.95606 
28.52000  5.39146  9.57515  -6.32540  1.95899 
28.53000  5.32814  9.59475  -6.33675  1.96089 
28.54000  5.26472  9.61437  -6.34663  1.96176 
28.55000  5.20121  9.63399  -6.35505  1.96160 
28.56000  5.13762  9.65360  -6.36200  1.96042 
28.57000  5.07397  9.67320  -6.36748  1.95821 
28.58000  5.01027  9.69277  -6.37149  1.95497 
28.59000  4.94654  9.71230  -6.37404  1.95071 
28.60000  4.88279  9.73178  -6.37511  1.94541 
28.61000  4.81904  9.75121  -6.37471  1.93909 
28.62000  4.75530  9.77056  -6.37285  1.93175 
28.63000  4.69158  9.78984  -6.36951  1.92338 
28.64000  4.62791  9.80903  -6.36472  1.91399 
28.65000  4.56429  9.82812  -6.35845  1.90358 
28.66000  4.50074  9.84710  -6.35073  1.89215 
28.67000  4.43727  9.86596  -6.34154  1.87971 
28.68000  4.37391  9.88470  -6.33090  1.86626 
28.69000  4.31065  9.90329  -6.31880  1.85180 
28.70000  4.24753  9.92173  -6.30526  1.83634 
28.71000  4.18455  9.94002  -6.29027  1.81988 
28.72000  4.12173  9.95813  -6.27385  1.80243 
28.73000  4.05907  9.97606  -6.25598  1.78400 
28.74000  3.99661  9.99381  -6.23669  1.76458 
28.75000  3.93434  10.01136  -6.21597  1.74418 
28.76000  3.87229  10.02869  -6.19384  1.72281 
28.77000  3.81046  10.04581  -6.17029  1.70048 
28.78000  3.74888  10.06270  -6.14535  1.67719 
28.79000  3.68756  10.07936  -6.11900  1.65295 
28.80000  3.62650  10.09576  -6.09126  1.62777 
28.81000  3.56573  10.11191  -6.06215  1.60166 
28.82000  3.50526  10.12779  -6.03166  1.57461 
28.83000  3.44510  10.14340  -5.99981  1.54665 
28.84000  3.38526  10.15873  -5.96660  1.51778 
28.85000  3.32576  10.17376  -5.93205  1.48801 
28.86000  3.26662  10.18849  -5.89616  1.45735 
28.87000  3.20784  10.20291  -5.85895  1.42581 
28.88000  3.14944  10.21700  -5.82042  1.39340 
28.89000  3.09143  10.23077  -5.78059  1.36013 
28.90000  3.03383  10.24421  -5.73947  1.32600 
28.91000  2.97664  10.25729  -5.69707  1.29104 
28.92000  2.91989  10.27003  -5.65339  1.25525 
28.93000  2.86358  10.28240  -5.60847  1.21864 
28.94000  2.80772  10.29440  -5.56230  1.18123 
28.95000  2.75233  10.30602  -5.51489  1.14303 
28.96000  2.69742  10.31726  -5.46628  1.10404 
28.97000  2.64300  10.32810  -5.41645  1.06429 
28.98000  2.58909  10.33855  -5.36544  1.02379 
28.99000  2.53570  10.34858  -5.31325  0.98254 
29.00000  2.48283  10.35820  -5.25990  0.94056 
29.01000  2.43050  10.36739  -5.20541  0.89787 
29.02000  2.37872  10.37616  -5.14978  0.85448 
29.03000  2.32750  10.38448  -5.09304  0.81041 
29.04000  2.27686  10.39236  -5.03520  0.76566 
29.05000  2.22680  10.39979  -4.97628  0.72026 
29.06000  2.17733  10.40677  -4.91629  0.67421 
29.07000  2.12847  10.41328  -4.85524  0.62754 
29.08000  2.08023  10.41932  -4.79317  0.58026 
29.09000  2.03261  10.42488  -4.73008  0.53238 
29.10000  1.98563  10.42997  -4.66598  0.48393 
29.11000  1.93929  10.43456  -4.60091  0.43490 
29.12000  1.89361  10.43867  -4.53487  0.38534 
29.13000  1.84859  10.44227  -4.46789  0.33524 
29.14000  1.80425  10.44537  -4.39998  0.28463 
29.15000  1.76059  10.44796  -4.33116  0.23352 
29.16000  1.71763  10.45004  -4.26145  0.18193 
29.17000  1.67536  10.45160  -4.19088  0.12988 
29.18000  1.63381  10.45264  -4.11945  0.07738 
29.19000  1.59297  10.45315  -4.04719  0.02446 
29.20000  1.55287  10.45313  -3.97411  -0.02888 
29.21000  1.51349  10.45257  -3.90025  -0.08260 
29.22000  1.47486  10.45147  -3.82561  -0.13670 
29.23000  1.43698  10.44984  -3.75022  -0.19116 
29.24000  1.39986  10.44765  -3.67410  -0.24595 
29.25000  1.36350  10.44492  -3.59727  -0.30105 
29.26000  1.32791  10.44163  -3.51976  -0.35646 
29.27000  1.29310  10.43779  -3.44157  -0.41215 
29.28000  1.25908  10.43339  -3.36274  -0.46810 
29.29000  1.22585  10.42843  -3.28328  -0.52430 
29.30000  1.19341  10.42290  -3.20321  -0.58071 
29.31000  1.16178  10.41681  -3.12256  -0.63733 
29.32000  1.13096  10.41015  -3.04136  -0.69414 
29.33000  1.10096  10.40293  -2.95961  -0.75111 
29.34000  1.07177  10.39513  -2.87735  -0.80823 
29.35000  1.04341  10.38676  -2.79459  -0.86547 
29.36000  1.01588  10.37782  -2.71136  -0.92282 
29.37000  0.98918  10.36831  -2.62768  -0.98026 
29.38000  0.96332  10.35822  -2.54357  -1.03776 
29.39000  0.93831  10.34755  -2.45906  -1.09531 
29.40000  0.91414  10.33631  -2.37417  -1.15289 
29.41000  0.89083  10.32450  -2.28891  -1.21047 
29.42000  0.86837  10.31210  -2.20332  -1.26804 
29.43000  0.84676  10.29913  -2.11741  -1.32558 
29.44000  0.82602  10.28559  -2.03122  -1.38306 
29.45000  0.80614  10.27147  -1.94476  -1.44047 
29.46000  0.78712  10.25678  -1.85805  -1.49779 
29.47000  0.76898  10.24152  -1.77112  -1.55499 
29.48000  0.75170  10.22568  -1.68399  -1.61206 
29.49000  0.73530  10.20928  -1.59668  -1.66897 
29.50000  0.71977  10.19230  -1.50922  -1.72571 
29.51000  0.70511  10.17476  -1.42164  -1.78226 
29.52000  0.69133  10.15666  -1.33395  -1.83859 
29.53000  0.67843  10.13799  -1.24617  -1.89469 
29.54000  0.66641  10.11876  -1.15833  -1.95053 
29.55000  0.65527  10.09898  -1.07046  -2.00610 
29.56000  0.64500  10.07864  -0.98258  -2.06138 
29.57000  0.63561  10.05775  -0.89470  -2.11634 
29.58000  0.62711  10.03631  -0.80686  -2.17096 
29.59000  0.61948  10.01433  -0.71907  -2.22524 
29.60000  0.61272  9.99181  -0.63136  -2.27914 
29.61000  0.60685  9.96875  -0.54376  -2.33264 
29.62000  0.60185  9.94516  -0.45627  -2.38574 
29.63000  0.59772  9.92104  -0.36894  -2.43840 
29.64000  0.59447  9.89639  -0.28177  -2.49062 
29.65000  0.59209  9.87122  -0.19480  -2.54236 
29.66000  0.59057  9.84554  -0.10804  -2.59362 
29.67000  0.58993  9.81935  -0.02152  -2.64436 
29.68000  0.59014  9.79265  0.06474  -2.69458 
29.69000  0.59122  9.76546  0.15071  -2.74426 
29.70000  0.59316  9.73777  0.23639  -2.79337 
29.71000  0.59595  9.70959  0.32173  -2.84189 
29.72000  0.59959  9.68093  0.40673  -2.88982 
29.73000  0.60408  9.65180  0.49136  -2.93713 
29.74000  0.60942  9.62219  0.57559  -2.98380 
29.75000  0.61560  9.59212  0.65941  -3.02982 
29.76000  0.62261  9.56159  0.74280  -3.07517 
29.77000  0.63045  9.53062  0.82573  -3.11982 
29.78000  0.63912  9.49920  0.90818  -3.16377 
29.79000  0.64862  9.46734  0.99014  -3.20700 
29.80000  0.65893  9.43506  1.07157  -3.24949 
29.81000  0.67005  9.40235  1.15247  -3.29122 
29.82000  0.68198  9.36923  1.23281  -3.33217 
29.83000  0.69470  9.33571  1.31257  -3.37234 
29.84000  0.70823  9.30179  1.39172  -3.41170 
29.85000  0.72254  9.26747  1.47026  -3.45024 
29.86000  0.73763  9.23278  1.54816  -3.48794 
29.87000  0.75350  9.19771  1.62540  -3.52479 
29.88000  0.77014  9.16228  1.70197  -3.56077 
29.89000  0.78754  9.12650  1.77783  -3.59587 
29.90000  0.80570  9.09037  1.85299  -3.63007 
29.91000  0.82460  9.05390  1.92741  -3.66336 
29.92000  0.84424  9.01710  2.00107  -3.69573 
29.93000  0.86462  8.97998  2.07397  -3.72715 
29.94000  0.88572  8.94256  2.14608  -3.75763 
29.95000  0.90754  8.90483  2.21738  -3.78714 
29.96000  0.93007  8.86681  2.28786  -3.81566 
29.97000  0.95330  8.82852  2.35751  -3.84320 
29.98000  0.97722  8.78995  2.42629  -3.86973 
29.99000  1.00183  8.75112  2.49421  -3.89525 
30.00000  1.02711  8.71205  2.56124  -3.91974 
30.01000  1.05305  8.67273  2.62736  -3.94318 
30.02000  1.07965  8.63318  2.69256  -3.96558 
30.03000  1.10690  8.59342  2.75683  -3.98691 
30.04000  1.13479  8.55344  2.82014  -4.00717 
30.05000  1.16331  8.51327  2.88250  -4.02635 
30.06000  1.19244  8.47292  2.94387  -4.04443 
30.07000  1.22218  8.43238  3.00425  -4.06141 
30.08000  1.25252  8.39169  3.06362  -4.07728 
30.09000  1.28346  8.35084  3.12198  -4.09202 
30.10000  1.31496  8.30985  3.17930  -4.10564 
30.11000  1.34704  8.26873  3.23557  -4.11811 
30.12000  1.37968  8.22749  3.29078  -4.12944 
30.13000  1.41286  8.18614  3.34493  -4.13962 
30.14000  1.44657  8.14469  3.39799  -4.14863 
30.15000  1.48082  8.10316  3.44995  -4.15647 
30.16000  1.51557  8.06156  3.50081  -4.16313 
30.17000  1.55083  8.01990  3.55055  -4.16862 
30.18000  1.58658  7.97819  3.59917  -4.17291 
30.19000  1.62282  7.93644  3.64665  -4.17601 
30.20000  1.65952  7.89467  3.69298  -4.17791 
30.21000  1.69668  7.85289  3.73816  -4.17860 
30.22000  1.73428  7.81110  3.78217  -4.17809 
30.23000  1.77232  7.76932  3.82500  -4.17636 
30.24000  1.81078  7.72757  3.86666  -4.17341 
30.25000  1.84965  7.68586  3.90712  -4.16925 
30.26000  1.88892  7.64419  3.94639  -4.16385 
30.27000  1.92858  7.60258  3.98444  -4.15723 
30.28000  1.96861  7.56104  4.02129  -4.14938 
30.29000  2.00901  7.51959  4.05692  -4.14030 
30.30000  2.04975  7.47824  4.09132  -4.12999 
30.31000  2.09083  7.43699  4.12449  -4.11844 
30.32000  2.13224  7.39587  4.15642  -4.10565 
30.33000  2.17396  7.35488  4.18711  -4.09163 
30.34000  2.21598  7.31403  4.21656  -4.07637 
30.35000  2.25829  7.27335  4.24475  -4.05987 
30.36000  2.30088  7.23284  4.27169  -4.04213 
30.37000  2.34373  7.19251  4.29737  -4.02316 
30.38000  2.38682  7.15237  4.32179  -4.00296 
30.39000  2.43016  7.11245  4.34495  -3.98152 
30.40000  2.47372  7.07274  4.36683  -3.95886 
30.41000  2.51750  7.03327  4.38745  -3.93496 
30.42000  2.56147  6.99404  4.40680  -3.90984 
30.43000  2.60563  6.95507  4.42487  -3.88349 
30.44000  2.64997  6.91637  4.44167  -3.85593 
30.45000  2.69447  6.87796  4.45720  -3.82715 
30.46000  2.73911  6.83983  4.47145  -3.79716 
30.47000  2.78390  6.80201  4.48443  -3.76596 
30.48000  2.82880  6.76451  4.49614  -3.73357 
30.49000  2.87382  6.72734  4.50657  -3.69997 
30.50000  2.91893  6.69051  4.51573  -3.66519 
30.51000  2.96413  6.65404  4.52363  -3.62922 
30.52000  3.00941  6.61793  4.53025  -3.59207 
30.53000  3.05474  6.58220  4.53561  -3.55375 
30.54000  3.10012  6.54685  4.53971  -3.51427 
30.55000  3.14553  6.51191  4.54254  -3.47363 
30.56000  3.19097  6.47738  4.54413  -3.43184 
30.57000  3.23642  6.44327  4.54445  -3.38891 
30.58000  3.28186  6.40960  4.54354  -3.34484 
30.59000  3.32729  6.37638  4.54137  -3.29966 
30.60000  3.37269  6.34361  4.53797  -3.25336 
30.61000  3.41805  6.31131  4.53334  -3.20595 
30.62000  3.46335  6.27949  4.52748  -3.15745 
30.63000  3.50860  6.24816  4.52040  -3.10787 
30.64000  3.55376  6.21733  4.51210  -3.05721 
30.65000  3.59884  6.18702  4.50260  -3.00549 
30.66000  3.64381  6.15722  4.49190  -2.95272 
30.67000  3.68868  6.12796  4.48000  -2.89891 
30.68000  3.73341  6.09925  4.46691  -2.84407 
30.69000  3.77801  6.07108  4.45265  -2.78822 
30.70000  3.82247  6.04348  4.43722  -2.73136 
30.71000  3.86676  6.01645  4.42062  -2.67352 
30.72000  3.91088  5.99001  4.40288  -2.61469 
30.73000  3.95482  5.96416  4.38399  -2.55491 
30.74000  3.99856  5.93891  4.36398  -2.49417 
30.75000  4.04210  5.91428  4.34283  -2.43250 
30.76000  4.08542  5.89026  4.32058  -2.36991 
30.77000  4.12851  5.86688  4.29723  -2.30641 
30.78000  4.17136  5.84413  4.27279  -2.24202 
30.79000  4.21396  5.82204  4.24726  -2.17675 
30.80000  4.25631  5.80060  4.22067  -2.11063 
30.81000  4.29838  5.77983  4.19303  -2.04366 
30.82000  4.34017  5.75973  4.16434  -1.97586 
30.83000  4.38166  5.74031  4.13462  -1.90725 
30.84000  4.42286  5.72158  4.10389  -1.83785 
30.85000  4.46374  5.70355  4.07215  -1.76767 
30.86000  4.50430  5.68623  4.03942  -1.69673 
30.87000  4.54453  5.66962  4.00571  -1.62504 
30.88000  4.58442  5.65373  3.97103  -1.55263 
30.89000  4.62395  5.63856  3.93541  -1.47951 
30.90000  4.66312  5.62414  3.89885  -1.40570 
30.91000  4.70193  5.61045  3.86138  -1.33122 
30.92000  4.74035  5.59751  3.82299  -1.25609 
30.93000  4.77839  5.58533  3.78372  -1.18033 
30.94000  4.81603  5.57391  3.74357  -1.10395 
30.95000  4.85326  5.56325  3.70257  -1.02697 
30.96000  4.89008  5.55337  3.66072  -0.94942 
30.97000  4.92647  5.54426  3.61804  -0.87131 
30.98000  4.96244  5.53594  3.57455  -0.79267 
30.99000  4.99796  5.52841  3.53027  -0.71351 
31.00000  5.03304  5.52167  3.48521  -0.63386 
31.01000  5.06767  5.51573  3.43939  -0.55373 
31.02000  5.10183  5.51060  3.39282  -0.47314 
31.03000  5.13552  5.50627  3.34554  -0.39213 
31.04000  5.16874  5.50275  3.29754  -0.31070 
31.05000  5.20148  5.50005  3.24885  -0.22887 
31.06000  5.23372  5.49818  3.19949  -0.14668 
31.07000  5.26546  5.49712  3.14947  -0.06414 
31.08000  5.29671  5.49689  3.09882  0.01873 
31.09000  5.32744  5.49749  3.04755  0.10191 
31.10000  5.35766  5.49893  2.99568  0.18537 
31.11000  5.38735  5.50120  2.94323  0.26910 
31.12000  5.41652  5.50431  2.89022  0.35306 
31.13000  5.44516  5.50826  2.83667  0.43724 
31.14000  5.47326  5.51306  2.78259  0.52162 
31.15000  5.50081  5.51870  2.72801  0.60618 
31.16000  5.52782  5.52518  2.67294  0.69088 
31.17000  5.55427  5.53251  2.61741  0.77571 
31.18000  5.58017  5.54070  2.56143  0.86065 
31.19000  5.60550  5.54973  2.50503  0.94568 
31.20000  5.63027  5.55961  2.44822  1.03076 
31.21000  5.65446  5.57034  2.39102  1.11589 
31.22000  5.67809  5.58193  2.33345  1.20103 
31.23000  5.70113  5.59436  2.27554  1.28616 
31.24000  5.72360  5.60765  2.21731  1.37126 
31.25000  5.74548  5.62179  2.15876  1.45631 
31.26000  5.76677  5.63678  2.09993  1.54129 
31.27000  5.78748  5.65261  2.04084  1.62617 
31.28000  5.80759  5.66930  1.98150  1.71092 
31.29000  5.82711  5.68683  1.92193  1.79554 
31.30000  5.84603  5.70521  1.86216  1.87998 
31.31000  5.86435  5.72443  1.80220  1.96424 
31.32000  5.88207  5.74449  1.74208  2.04828 
31.33000  5.89919  5.76540  1.68182  2.13209 
31.34000  5.91571  5.78714  1.62143  2.21564 
31.35000  5.93162  5.80971  1.56095  2.29890 
31.36000  5.94693  5.83311  1.50037  2.38187 
31.37000  5.96163  5.85735  1.43974  2.46451 
31.38000  5.97572  5.88240  1.37907  2.54680 
31.39000  5.98921  5.90828  1.31837  2.62871 
31.40000  6.00209  5.93498  1.25767  2.71024 
31.41000  6.01436  5.96249  1.19700  2.79135 
31.42000  6.02603  5.99081  1.13636  2.87201 
31.43000  6.03709  6.01993  1.07578  2.95222 
31.44000  6.04754  6.04985  1.01528  3.03195 
31.45000  6.05740  6.08057  0.95489  3.11117 
31.46000  6.06664  6.11207  0.89461  3.18986 
31.47000  6.07529  6.14436  0.83447  3.26801 
31.48000  6.08333  6.17743  0.77449  3.34558 
31.49000  6.09078  6.21128  0.71470  3.42257 
31.50000  6.09763  6.24589  0.65510  3.49894 
31.51000  6.10388  6.28126  0.59572  3.57467 
